Sequence #,Month_Day_Year_Hours_Minutes_Seconds_msTicks,PGN,Processed PGN,Name,Manufacturer,Remote Address,Local Address,Priority,Single Frame,Size,Packet
1231,6_21_2015_16_11_51_24968865,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1232,6_21_2015_16_11_51_24968942,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7C7AFF7FFF7FFD
1233,6_21_2015_16_11_51_24968951,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1234,6_21_2015_16_11_51_24968958,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1235,6_21_2015_16_11_51_24969043,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1236,6_21_2015_16_11_51_24969051,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1237,6_21_2015_16_11_51_24969059,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1238,6_21_2015_16_11_52_24969144,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7C7AFF7FFF7FFD
1239,6_21_2015_16_11_52_24969150,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1240,6_21_2015_16_11_52_24969157,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1241,6_21_2015_16_11_52_24969244,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7C7AFF7FFF7FFD
1242,6_21_2015_16_11_52_24969251,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1243,6_21_2015_16_11_52_24969258,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1244,6_21_2015_16_11_52_24969278,127258,Unprocessed,Magnetic Variation,Unknown Manufacturer,9,255,6,1,6,0xFFFFDF40FF7F
1245,6_21_2015_16_11_52_24969345,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7C7AFF7FFF7FFD
1246,6_21_2015_16_11_52_24969352,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1247,6_21_2015_16_11_52_24969358,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1248,6_21_2015_16_11_52_24969446,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7B7AFF7FFF7FFD
1249,6_21_2015_16_11_52_24969458,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1250,6_21_2015_16_11_52_24969465,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1251,6_21_2015_16_11_52_24969547,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7C7AFF7FFF7FFD
1252,6_21_2015_16_11_52_24969557,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1253,6_21_2015_16_11_52_24969565,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1254,6_21_2015_16_11_52_24969647,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1255,6_21_2015_16_11_52_24969653,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1256,6_21_2015_16_11_52_24969661,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1257,6_21_2015_16_11_52_24969735,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1258,6_21_2015_16_11_52_24969742,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1259,6_21_2015_16_11_52_24969748,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1260,6_21_2015_16_11_52_24969755,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1261,6_21_2015_16_11_52_24969764,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1262,6_21_2015_16_11_52_24969848,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1263,6_21_2015_16_11_52_24969855,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7E7AFF7FFF7FFD
1264,6_21_2015_16_11_52_24969863,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1265,6_21_2015_16_11_52_24969948,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1266,6_21_2015_16_11_52_24969955,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7E7AFF7FFF7FFD
1267,6_21_2015_16_11_52_24969961,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1268,6_21_2015_16_11_52_24969994,126996,Processed,Product Information,Garmin,1,255,6,0,134,0x14055A404748503132000000000000000000000000000000000000000000000000000000322E343000000000000000000000000000000000000000000000000000000000312E30000000000000000000000000000000000000000000000000000000000033383831383732303030000000000000000000000000000000000000000000000102
1269,6_21_2015_16_11_52_24970048,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1270,6_21_2015_16_11_52_24970056,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1271,6_21_2015_16_11_52_24970063,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1272,6_21_2015_16_11_53_24970148,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1273,6_21_2015_16_11_53_24970156,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1274,6_21_2015_16_11_53_24970163,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1275,6_21_2015_16_11_53_24970248,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1276,6_21_2015_16_11_53_24970256,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1277,6_21_2015_16_11_53_24970264,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1278,6_21_2015_16_11_53_24970279,127258,Unprocessed,Magnetic Variation,Unknown Manufacturer,9,255,6,1,6,0xFFFFDF40FF7F
1279,6_21_2015_16_11_53_24970348,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1280,6_21_2015_16_11_53_24970356,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1281,6_21_2015_16_11_53_24970364,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1282,6_21_2015_16_11_53_24970448,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1283,6_21_2015_16_11_53_24970456,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7D7AFF7FFF7FFD
1284,6_21_2015_16_11_53_24970463,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1285,6_21_2015_16_11_53_24970548,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1286,6_21_2015_16_11_53_24970563,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7E7AFF7FFF7FFD
1287,6_21_2015_16_11_53_24970574,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1288,6_21_2015_16_11_53_24970648,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1289,6_21_2015_16_11_53_24970656,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7E7AFF7FFF7FFD
1290,6_21_2015_16_11_53_24970663,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1291,6_21_2015_16_11_53_24970739,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1292,6_21_2015_16_11_53_24970746,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1293,6_21_2015_16_11_53_24970753,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1294,6_21_2015_16_11_53_24970761,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7E7AFF7FFF7FFD
1295,6_21_2015_16_11_53_24970768,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1296,6_21_2015_16_11_53_24970848,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1297,6_21_2015_16_11_53_24970856,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7E7AFF7FFF7FFD
1298,6_21_2015_16_11_53_24970864,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1299,6_21_2015_16_11_53_24970948,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1300,6_21_2015_16_11_53_24970957,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7E7AFF7FFF7FFD
1301,6_21_2015_16_11_53_24970964,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1302,6_21_2015_16_11_53_24971048,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1303,6_21_2015_16_11_53_24971057,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7F7AFF7FFF7FFD
1304,6_21_2015_16_11_53_24971066,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1305,6_21_2015_16_11_54_24971148,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1306,6_21_2015_16_11_54_24971158,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7F7AFF7FFF7FFD
1307,6_21_2015_16_11_54_24971166,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1308,6_21_2015_16_11_54_24971248,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1309,6_21_2015_16_11_54_24971259,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7F7AFF7FFF7FFD
1310,6_21_2015_16_11_54_24971266,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1311,6_21_2015_16_11_54_24971278,127258,Unprocessed,Magnetic Variation,Unknown Manufacturer,9,255,6,1,6,0xFFFFDF40FF7F
1312,6_21_2015_16_11_54_24971348,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1313,6_21_2015_16_11_54_24971360,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF7F7AFF7FFF7FFD
1314,6_21_2015_16_11_54_24971367,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1315,6_21_2015_16_11_54_24971430,126996,Processed,Product Information,Garmin,6,255,6,0,134,0x14055F614742533130000000000000000000000000000000000000000000000000000000322E313000000000000000000000000000000000000000000000000000000000312E30000000000000000000000000000000000000000000000000000000000033383532393731363630000000000000000000000000000000000000000000000102
1316,6_21_2015_16_11_54_24971448,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1317,6_21_2015_16_11_54_24971460,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF807AFF7FFF7FFD
1318,6_21_2015_16_11_54_24971467,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1319,6_21_2015_16_11_54_24971548,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1320,6_21_2015_16_11_54_24971561,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF807AFF7FFF7FFD
1321,6_21_2015_16_11_54_24971569,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1322,6_21_2015_16_11_54_24971616,60928,Processed,ISO IOP_N2K_ADDR Claim,Unknown Manufacturer,9,255,6,1,8,0xB0A3B61C0082F0C0
1323,6_21_2015_16_11_54_24971623,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,6,255,6,1,8,0x8CAEB71C00AAA0C0
1324,6_21_2015_16_11_54_24971648,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1325,6_21_2015_16_11_54_24971661,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF817AFF7FFF7FFD
1326,6_21_2015_16_11_54_24971669,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1327,6_21_2015_16_11_54_24971676,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,4,255,6,1,8,0xF053BD1C00CD78C0
1328,6_21_2015_16_11_54_24971683,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,1,255,6,1,8,0x80AAA41C009650C0
1329,6_21_2015_16_11_54_24971748,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1330,6_21_2015_16_11_54_24971762,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF817AFF7FFF7FFD
1331,6_21_2015_16_11_54_24971771,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1332,6_21_2015_16_11_54_24971839,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1333,6_21_2015_16_11_54_24971846,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1334,6_21_2015_16_11_54_24971853,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1335,6_21_2015_16_11_54_24971863,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF817AFF7FFF7FFD
1336,6_21_2015_16_11_54_24971871,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1337,6_21_2015_16_11_54_24971948,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1338,6_21_2015_16_11_54_24971964,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF827AFF7FFF7FFD
1339,6_21_2015_16_11_54_24971972,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1340,6_21_2015_16_11_54_24972037,59904,Processed,ISO Request,Garmin,9,255,6,1,3,0x00EE00
1341,6_21_2015_16_11_54_24972044,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,6,255,6,1,8,0x8CAEB71C00AAA0C0
1342,6_21_2015_16_11_54_24972051,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1343,6_21_2015_16_11_54_24972064,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,4,255,6,1,8,0xF053BD1C00CD78C0
1344,6_21_2015_16_11_54_24972072,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF827AFF7FFF7FFD
1345,6_21_2015_16_11_54_24972080,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1346,6_21_2015_16_11_54_24972088,60928,Processed,ISO IOP_N2K_ADDR Claim,Garmin,1,255,6,1,8,0x80AAA41C009650C0
1347,6_21_2015_16_11_55_24972148,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1348,6_21_2015_16_11_55_24972165,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF827AFF7FFF7FFD
1349,6_21_2015_16_11_55_24972173,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1350,6_21_2015_16_11_55_24972248,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1351,6_21_2015_16_11_55_24972266,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF837AFF7FFF7FFD
1352,6_21_2015_16_11_55_24972275,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1353,6_21_2015_16_11_55_24972282,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1354,6_21_2015_16_11_55_24972348,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1355,6_21_2015_16_11_55_24972366,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF837AFF7FFF7FFD
1356,6_21_2015_16_11_55_24972375,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1357,6_21_2015_16_11_55_24972448,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1358,6_21_2015_16_11_55_24972467,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF847AFF7FFF7FFD
1359,6_21_2015_16_11_55_24972476,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1360,6_21_2015_16_11_55_24972548,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1361,6_21_2015_16_11_55_24972568,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF857AFF7FFF7FFD
1362,6_21_2015_16_11_55_24972578,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1363,6_21_2015_16_11_55_24972648,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1364,6_21_2015_16_11_55_24972669,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF857AFF7FFF7FFD
1365,6_21_2015_16_11_55_24972678,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1366,6_21_2015_16_11_55_24972748,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1367,6_21_2015_16_11_55_24972769,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF857AFF7FFF7FFD
1368,6_21_2015_16_11_55_24972778,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1369,6_21_2015_16_11_55_24972839,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1370,6_21_2015_16_11_55_24972847,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1371,6_21_2015_16_11_55_24972854,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1372,6_21_2015_16_11_55_24972871,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF857AFF7FFF7FFD
1373,6_21_2015_16_11_55_24972879,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1374,6_21_2015_16_11_55_24972948,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1375,6_21_2015_16_11_55_24972971,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF867AFF7FFF7FFD
1376,6_21_2015_16_11_55_24972977,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1377,6_21_2015_16_11_55_24973048,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1378,6_21_2015_16_11_55_24973071,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF867AFF7FFF7FFD
1379,6_21_2015_16_11_55_24973079,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1380,6_21_2015_16_11_56_24973148,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1381,6_21_2015_16_11_56_24973172,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF877AFF7FFF7FFD
1382,6_21_2015_16_11_56_24973243,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1383,6_21_2015_16_11_56_24973249,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1384,6_21_2015_16_11_56_24973273,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF877AFF7FFF7FFD
1385,6_21_2015_16_11_56_24973281,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1386,6_21_2015_16_11_56_24973288,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1387,6_21_2015_16_11_56_24973348,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1388,6_21_2015_16_11_56_24973373,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF867AFF7FFF7FFD
1389,6_21_2015_16_11_56_24973382,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1390,6_21_2015_16_11_56_24973448,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1391,6_21_2015_16_11_56_24973474,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF867AFF7FFF7FFD
1392,6_21_2015_16_11_56_24973481,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1393,6_21_2015_16_11_56_24973548,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1394,6_21_2015_16_11_56_24973575,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF867AFF7FFF7FFD
1395,6_21_2015_16_11_56_24973581,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1396,6_21_2015_16_11_56_24973648,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1397,6_21_2015_16_11_56_24973676,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF877AFF7FFF7FFD
1398,6_21_2015_16_11_56_24973682,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1399,6_21_2015_16_11_56_24973748,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1400,6_21_2015_16_11_56_24973776,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF877AFF7FFF7FFD
1401,6_21_2015_16_11_56_24973785,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1402,6_21_2015_16_11_56_24973848,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1403,6_21_2015_16_11_56_24973877,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF887AFF7FFF7FFD
1404,6_21_2015_16_11_56_24973888,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1405,6_21_2015_16_11_56_24973908,129284,Processed,Navigation Data,Garmin,4,255,3,0,34,0xFFFFFFFFFF0FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF7FFFFFFF7FFF7F
1406,6_21_2015_16_11_56_24973915,129283,Processed,Cross Track Error,Garmin,4,255,3,1,8,0xFFFFFFFFFF7FFFFF
1407,6_21_2015_16_11_56_24973948,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1408,6_21_2015_16_11_56_24973978,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF887AFF7FFF7FFD
1409,6_21_2015_16_11_56_24973986,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1410,6_21_2015_16_11_56_24974048,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1411,6_21_2015_16_11_56_24974108,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF897AFF7FFF7FFD
1412,6_21_2015_16_11_56_24974115,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1413,6_21_2015_16_11_57_24974148,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1414,6_21_2015_16_11_57_24974179,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF897AFF7FFF7FFD
1415,6_21_2015_16_11_57_24974185,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1416,6_21_2015_16_11_57_24974248,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1417,6_21_2015_16_11_57_24974279,127258,Unprocessed,Magnetic Variation,Garmin,9,255,6,1,6,0xFFFFDF40FF7F
1418,6_21_2015_16_11_57_24974286,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF897AFF7FFF7FFD
1419,6_21_2015_16_11_57_24974292,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1420,6_21_2015_16_11_57_24974348,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1421,6_21_2015_16_11_57_24974381,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF8A7AFF7FFF7FFD
1422,6_21_2015_16_11_57_24974387,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1423,6_21_2015_16_11_57_24974448,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1424,6_21_2015_16_11_57_24974481,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF8B7AFF7FFF7FFD
1425,6_21_2015_16_11_57_24974489,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1426,6_21_2015_16_11_57_24974548,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1427,6_21_2015_16_11_57_24974582,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF8B7AFF7FFF7FFD
1428,6_21_2015_16_11_57_24974589,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1429,6_21_2015_16_11_57_24974648,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1430,6_21_2015_16_11_57_24974683,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF8B7AFF7FFF7FFD
1431,6_21_2015_16_11_57_24974690,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
1432,6_21_2015_16_11_57_24974748,127508,Processed,Battery Status,Garmin,6,255,2,1,8,0x017505FF7FFFFFFF
1433,6_21_2015_16_11_57_24974783,127250,Processed,Vessel Heading,Garmin,1,255,2,1,8,0xFF8B7AFF7FFF7FFD
1434,6_21_2015_16_11_57_24974790,127245,Processed,Rudder,Garmin,1,255,2,1,8,0x00F8FF7F5FB8FFFF
